"Name","Code","Beschreibung"
"f28b_2",5,"Ruhiger (weniger Lärm)"
"f28b_2",50,"Verschlechterung allgemein und betreffend Lage/Umgebung (Aussicht, Bäume gefällt, Renovation notwendig, Mobilfunkantennen, unruhiger, weniger kinderfreundlich, zu wenig grün (neu 57), dunkel)"
"f28b_2","50a","Zu wenig grün / Grünflächen / Bäume"
"f28b_2",51,"Drogenszene/Milieu (Alkohol)"
"f28b_2",52,"Kriminalität (Einbrüche, Gewalt)"
"f28b_2",53,"Abfall/Dreck (ungepflegt, Graffiti, Vandalismus, weniger sauber, weniger Ordnung)"
"f28b_2",54,"Verkehrsaufkommen (Durchgangsverkehr, Autobahnanbindung, Schwerverkehr, Geschwindigkeit, mehr Verkehr, Stau)"
"f28b_2",55,"Unsicherheit (Zuwenig Polizei Kontrolle)"
"f28b_2",56,"Parkplatz-Probleme"
"f28b_2",57,"Zu wenig grün / Grünflächen / Bäume"
"f28b_2",58,"Umweltverschmutzung"
"f28b_2",6,"Sicherheit (mehr Kontrolle, Polizei macht mehr Kontrollen, weniger Kriminalität)"
"f28b_2",60,"Lärm allgemein (lärmiger, Lärm)"
"f28b_2",61,"Bau- und Baustellenlärm"
"f28b_2",62,"Verkehrslärm, Fluglärm (Flugzeuge)"
"f28b_2",63,"Lärm durch Bewohnerschaft (Kinder <Kinderhort, Schule, Spielplatz>, Nachbarschaft, Mieterschaft, Leute)"
"f28b_2",64,"Lärm durch Veranstaltungen (Restaurants, Sportveranstaltungen, Nacht, viele Partygänger)"
"f28b_2",65,"Ladenangebot (Angebotsvielfalt geht verloren, Einkaufsmöglichkeiten verschlechtert, Lädelisterben, Kleingewerbe gibt es nicht mehr)"
"f28b_2",67,"Ladenangebot (Angebotsvielfalt geht verloren, Einkaufsmöglichkeiten verschlechtert, Lädelisterben, Kleingewerbe gibt es nicht mehr)"
"f28b_2",68,"ÖV (Anschluss schlechter, überfüllt)"
"f28b_2",7,"Prostitution hat abgenommen"
"f28b_2",70,"Neubauten / Überbauungen"
"f28b_2",71,"Baustellen"
"f28b_2",72,"Strassenbau"
"f28b_2",73,"Renovationen (Mietverteuerung)"
"f28b_2",74,"Verdichtung/dichtes Bauen"
"f28b_2",8,"Weniger Verkehr (Westumfahrung, neue Autobahnumfahrung, Üetlibergtunnel, Neue Verkehrsführung, flankierende Massnahmen, bessere Verkehrslage)"
"f28b_2",80,"Anonymer / ausgestorbener (Isolierung, kennt sich nicht mehr, leere Wohnungen, Zweitwohnsitze, weniger Leben, weniger Kontakt)"
"f28b_2",81,"Nachbarschafts- und Mieterschaftskonflikte"
"f28b_2",82,"Veränderung Bewohnerschaft (andere, mehr Leute, zu dicht, Mieterwechsel, Fluktuation, Generationenwechsel, Gentrifizierung)"
"f28b_2",83,"Zu hoher Ausländeranteil (zu viele)"
"f28b_2",84,"Ausländeranteil gestiegen (mehr, viele, Ausländer, soziale Durchmischung nimmt ab)"
"f28b_2",85,"Nicht-integrierte Ausländer (halten sich nicht an Regeln, nicht-integriert, Ordnung im Haus)"
"f28b_2",86,"Jungendliche / Jugendliche Gruppierungen (Jugendliche und Alkohol)"
"f28b_2",87,"Respektloser / Mangelnder Respekt"
"f28b_2",88,"Mehr Kiffer, Gesindel, Betrunkene, Randalierer"
"f28b_2",9,"Neue Strassen/Strassensanierung"
"f28b_2",95,"Anderes negatives (negative Nennungen zu ÖV, mehr Restaurants, zu wenig Infrastruktur, Verkehrsberuhigung, Lichtverschmutzung, Umweltverschmutzung)"
"f28b_2",99,"kein Grund / keine Gründe"
"f28b_3",0,"Keine Angabe"
"f28b_3",1,"Verbesserungen allgemein und betreffend Lage/Umgebung (in allen Bereichen, heller, Lage, Aussicht, Natur, Wald, Hof, schöner, wird immer besser, freundlicher, Aufwertung, mehr Lebensqualität, moderner, Aufbruchstimmung)"
"f28b_3",10,"Angebotserweiterung (Restaurants, Beizen, Ausgehmöglichkeiten, Quartiertreff, Soziokulturelles Angebot, Infrastruktur besser, Freizeitmöglichkeiten wie Freibad/Sportanlagen)"
"f28b_3",11,"Einkaufsmöglichkeiten (Geschäfte, mehr/neue Geschäfte, bessere Öffnungszeiten)"
"f28b_3",12,"Grünanlagen/Park (Gartenanlage, Grünflächen, Pärke, Bäckeranlage, Garten, grüner, Bach, mehr Bäume gepflanzt)"
"f28b_3",13,"Spielplatz/Schulanlagen (Kindergarten / Angebote für Kinder / Schulanlagen)"
"f28b_3",14,"ÖV (Anbindung öffentlicher Verkehr, Nähe zu Haltestellen)"
"f28b_3","1a","Umzug in schönere / passendere / günstigere Wohnung"
"f28b_3","1b","Zuzug / Umzug (innerhalb der Stadt)"
"f28b_3",2,"Drogensituation (Drogenszene verschwunden, Lettenschliessung, Drogendeal/-handel weg, Langstrasse Plus, bessere Situation im Kreis 5)"
"f28b_3",20,"Neubauten (Verdichtung, viel gebaut, Abriss und Neubau)"
"f28b_3",21,"Renovationen (Sanierungen, Modernisierung, Umbau, Siedlung, Haus/Häuser, Wohnung)"
"f28b_3",22,"Mehr Wohnraum entstanden (mehr und neue Wohnungen, besseres Wohnangebot)"
"f28b_3",23,"Bauliche Veränderung/Bautätigkeit abgeschlossen (Escher-Wyss, Schaffhauserplatz, Nordbrücke etc., weniger Baustellen)"
"f28b_3",3,"Verkehrsberuhigung (Tempo-30, Geschwindigkeitsreduktionen, Strassenführung, Weststrasse, Einbahnstrasse)"
"f28b_3",30,"Lebendiger / belebter (mehr Leben, mehr Leute allgemein)"
"f28b_3",31,"Multikulturell (verschiedene Kulturen, Vermischung Kulturen, viele Ausländer, gut integriert/offen)"
"f28b_3",32,"Neue Leute/Veränderung Bewohnerschaft (neue Leute, Zuzug, neue Mieter, bessere Durchmischung, neue, bessere Nachbarn)"
"f28b_3",33,"Mehr junge Leute (Generationenwechsel)"
"f28b_3",34,"Mehr Familien / Mehr Kinder (kinder-/familienfreundlicher)"
"f28b_3",35,"Nachbarschaft/Beziehungen/Kontakte (nette, gute Leute, Besser kennengelernt, guter Kontakt, gute Beziehungen, man kennt sich, Kontakte verbessert, kein Nachbarschaftsstreit mehr, besser im Quartier integriert, besserer Vermieter)"
"f28b_3",36,"Ungültiger Wert"
"f28b_3",39,"Anderes positives (mehr Trottoirs, neue Parkplätze, mehr für Velos/Fussgänger, Autobahnanschluss)"
"f28b_3",4,"Gepflegter (sauberer, mehr Ordnung, aufgeräumter)"
"f28b_3",40,"Ausdehnung des Zoos"
"f28b_3",41,"Anstieg Mietzins/ zu teuer"
"f28b_3",5,"Ruhiger (weniger Lärm)"
"f28b_3",50,"Verschlechterung allgemein und betreffend Lage/Umgebung (Aussicht, Bäume gefällt, Renovation notwendig, Mobilfunkantennen, unruhiger, weniger kinderfreundlich, zu wenig grün (neu 57), dunkel)"
"f28b_3","50a","Zu wenig grün / Grünflächen / Bäume"
"f28b_3",51,"Drogenszene/Milieu (Alkohol)"
"f28b_3",52,"Kriminalität (Einbrüche, Gewalt)"
"f28b_3",53,"Abfall/Dreck (ungepflegt, Graffiti, Vandalismus, weniger sauber, weniger Ordnung)"
"f28b_3",54,"Verkehrsaufkommen (Durchgangsverkehr, Autobahnanbindung, Schwerverkehr, Geschwindigkeit, mehr Verkehr, Stau)"
"f28b_3",55,"Unsicherheit (Zuwenig Polizei Kontrolle)"
"f28b_3",56,"Parkplatz-Probleme"
"f28b_3",57,"Zu wenig grün / Grünflächen / Bäume"
"f28b_3",58,"Umweltverschmutzung"
"f28b_3",6,"Sicherheit (mehr Kontrolle, Polizei macht mehr Kontrollen, weniger Kriminalität)"
"f28b_3",60,"Lärm allgemein (lärmiger, Lärm)"
"f28b_3",61,"Bau- und Baustellenlärm"
"f28b_3",62,"Verkehrslärm, Fluglärm (Flugzeuge)"
"f28b_3",63,"Lärm durch Bewohnerschaft (Kinder <Kinderhort, Schule, Spielplatz>, Nachbarschaft, Mieterschaft, Leute)"
"f28b_3",64,"Lärm durch Veranstaltungen (Restaurants, Sportveranstaltungen, Nacht, viele Partygänger)"
"f28b_3",65,"Ladenangebot (Angebotsvielfalt geht verloren, Einkaufsmöglichkeiten verschlechtert, Lädelisterben, Kleingewerbe gibt es nicht mehr)"
"f28b_3",67,"Ladenangebot (Angebotsvielfalt geht verloren, Einkaufsmöglichkeiten verschlechtert, Lädelisterben, Kleingewerbe gibt es nicht mehr)"
"f28b_3",68,"ÖV (Anschluss schlechter, überfüllt)"
"f28b_3",7,"Prostitution hat abgenommen"
"f28b_3",70,"Neubauten / Überbauungen"
"f28b_3",71,"Baustellen"
"f28b_3",72,"Strassenbau"
"f28b_3",73,"Renovationen (Mietverteuerung)"
"f28b_3",74,"Verdichtung/dichtes Bauen"
"f28b_3",8,"Weniger Verkehr (Westumfahrung, neue Autobahnumfahrung, Üetlibergtunnel, Neue Verkehrsführung, flankierende Massnahmen, bessere Verkehrslage)"
"f28b_3",80,"Anonymer / ausgestorbener (Isolierung, kennt sich nicht mehr, leere Wohnungen, Zweitwohnsitze, weniger Leben, weniger Kontakt)"
"f28b_3",81,"Nachbarschafts- und Mieterschaftskonflikte"
"f28b_3",82,"Veränderung Bewohnerschaft (andere, mehr Leute, zu dicht, Mieterwechsel, Fluktuation, Generationenwechsel, Gentrifizierung)"
"f28b_3",83,"Zu hoher Ausländeranteil (zu viele)"
"f28b_3",84,"Ausländeranteil gestiegen (mehr, viele, Ausländer, soziale Durchmischung nimmt ab)"
"f28b_3",85,"Nicht-integrierte Ausländer (halten sich nicht an Regeln, nicht-integriert, Ordnung im Haus)"
"f28b_3",86,"Jungendliche / Jugendliche Gruppierungen (Jugendliche und Alkohol)"
"f28b_3",87,"Respektloser / Mangelnder Respekt"
"f28b_3",88,"Mehr Kiffer, Gesindel, Betrunkene, Randalierer"
"f28b_3",9,"Neue Strassen/Strassensanierung"
"f28b_3",95,"Anderes negatives (negative Nennungen zu ÖV, mehr Restaurants, zu wenig Infrastruktur, Verkehrsberuhigung, Lichtverschmutzung, Umweltverschmutzung)"
"f28b_3",99,"kein Grund / keine Gründe"
"f28b_4",0,"Keine Angabe"
"f28b_4",1,"Verbesserungen allgemein und betreffend Lage/Umgebung (in allen Bereichen, heller, Lage, Aussicht, Natur, Wald, Hof, schöner, wird immer besser, freundlicher, Aufwertung, mehr Lebensqualität, moderner, Aufbruchstimmung)"
"f28b_4",10,"Angebotserweiterung (Restaurants, Beizen, Ausgehmöglichkeiten, Quartiertreff, Soziokulturelles Angebot, Infrastruktur besser, Freizeitmöglichkeiten wie Freibad/Sportanlagen)"
"f28b_4",11,"Einkaufsmöglichkeiten (Geschäfte, mehr/neue Geschäfte, bessere Öffnungszeiten)"
"f28b_4",12,"Grünanlagen/Park (Gartenanlage, Grünflächen, Pärke, Bäckeranlage, Garten, grüner, Bach, mehr Bäume gepflanzt)"
"f28b_4",13,"Spielplatz/Schulanlagen (Kindergarten / Angebote für Kinder / Schulanlagen)"
"f28b_4",14,"ÖV (Anbindung öffentlicher Verkehr, Nähe zu Haltestellen)"
"f28b_4","1a","Umzug in schönere / passendere / günstigere Wohnung"
"f28b_4","1b","Zuzug / Umzug (innerhalb der Stadt)"
"f28b_4",2,"Drogensituation (Drogenszene verschwunden, Lettenschliessung, Drogendeal/-handel weg, Langstrasse Plus, bessere Situation im Kreis 5)"
"f28b_4",20,"Neubauten (Verdichtung, viel gebaut, Abriss und Neubau)"
"f28b_4",21,"Renovationen (Sanierungen, Modernisierung, Umbau, Siedlung, Haus/Häuser, Wohnung)"
"f28b_4",22,"Mehr Wohnraum entstanden (mehr und neue Wohnungen, besseres Wohnangebot)"
"f28b_4",23,"Bauliche Veränderung/Bautätigkeit abgeschlossen (Escher-Wyss, Schaffhauserplatz, Nordbrücke etc., weniger Baustellen)"
"f28b_4",3,"Verkehrsberuhigung (Tempo-30, Geschwindigkeitsreduktionen, Strassenführung, Weststrasse, Einbahnstrasse)"
"f28b_4",30,"Lebendiger / belebter (mehr Leben, mehr Leute allgemein)"
"f28b_4",31,"Multikulturell (verschiedene Kulturen, Vermischung Kulturen, viele Ausländer, gut integriert/offen)"
"f28b_4",32,"Neue Leute/Veränderung Bewohnerschaft (neue Leute, Zuzug, neue Mieter, bessere Durchmischung, neue, bessere Nachbarn)"
"f28b_4",33,"Mehr junge Leute (Generationenwechsel)"
"f28b_4",34,"Mehr Familien / Mehr Kinder (kinder-/familienfreundlicher)"
"f28b_4",35,"Nachbarschaft/Beziehungen/Kontakte (nette, gute Leute, Besser kennengelernt, guter Kontakt, gute Beziehungen, man kennt sich, Kontakte verbessert, kein Nachbarschaftsstreit mehr, besser im Quartier integriert, besserer Vermieter)"
"f28b_4",36,"Ungültiger Wert"
"f28b_4",39,"Anderes positives (mehr Trottoirs, neue Parkplätze, mehr für Velos/Fussgänger, Autobahnanschluss)"
"f28b_4",4,"Gepflegter (sauberer, mehr Ordnung, aufgeräumter)"
"f28b_4",40,"Ausdehnung des Zoos"
"f28b_4",41,"Anstieg Mietzins/ zu teuer"
"f28b_4",5,"Ruhiger (weniger Lärm)"
"f28b_4",50,"Verschlechterung allgemein und betreffend Lage/Umgebung (Aussicht, Bäume gefällt, Renovation notwendig, Mobilfunkantennen, unruhiger, weniger kinderfreundlich, zu wenig grün (neu 57), dunkel)"
"f28b_4","50a","Zu wenig grün / Grünflächen / Bäume"
"f28b_4",51,"Drogenszene/Milieu (Alkohol)"
"f28b_4",52,"Kriminalität (Einbrüche, Gewalt)"
"f28b_4",53,"Abfall/Dreck (ungepflegt, Graffiti, Vandalismus, weniger sauber, weniger Ordnung)"
"f28b_4",54,"Verkehrsaufkommen (Durchgangsverkehr, Autobahnanbindung, Schwerverkehr, Geschwindigkeit, mehr Verkehr, Stau)"
"f28b_4",55,"Unsicherheit (Zuwenig Polizei Kontrolle)"
"f28b_4",56,"Parkplatz-Probleme"
"f28b_4",57,"Zu wenig grün / Grünflächen / Bäume"
"f28b_4",58,"Umweltverschmutzung"
"f28b_4",6,"Sicherheit (mehr Kontrolle, Polizei macht mehr Kontrollen, weniger Kriminalität)"
"f28b_4",60,"Lärm allgemein (lärmiger, Lärm)"
"f28b_4",61,"Bau- und Baustellenlärm"
"f28b_4",62,"Verkehrslärm, Fluglärm (Flugzeuge)"
"f28b_4",63,"Lärm durch Bewohnerschaft (Kinder <Kinderhort, Schule, Spielplatz>, Nachbarschaft, Mieterschaft, Leute)"
"f28b_4",64,"Lärm durch Veranstaltungen (Restaurants, Sportveranstaltungen, Nacht, viele Partygänger)"
"f28b_4",65,"Ladenangebot (Angebotsvielfalt geht verloren, Einkaufsmöglichkeiten verschlechtert, Lädelisterben, Kleingewerbe gibt es nicht mehr)"
"f28b_4",67,"Ladenangebot (Angebotsvielfalt geht verloren, Einkaufsmöglichkeiten verschlechtert, Lädelisterben, Kleingewerbe gibt es nicht mehr)"
"f28b_4",68,"ÖV (Anschluss schlechter, überfüllt)"
"f28b_4",7,"Prostitution hat abgenommen"
"f28b_4",70,"Neubauten / Überbauungen"
"f28b_4",71,"Baustellen"
"f28b_4",72,"Strassenbau"
"f28b_4",73,"Renovationen (Mietverteuerung)"
"f28b_4",74,"Verdichtung/dichtes Bauen"
"f28b_4",8,"Weniger Verkehr (Westumfahrung, neue Autobahnumfahrung, Üetlibergtunnel, Neue Verkehrsführung, flankierende Massnahmen, bessere Verkehrslage)"
"f28b_4",80,"Anonymer / ausgestorbener (Isolierung, kennt sich nicht mehr, leere Wohnungen, Zweitwohnsitze, weniger Leben, weniger Kontakt)"
"f28b_4",81,"Nachbarschafts- und Mieterschaftskonflikte"
"f28b_4",82,"Veränderung Bewohnerschaft (andere, mehr Leute, zu dicht, Mieterwechsel, Fluktuation, Generationenwechsel, Gentrifizierung)"
"f28b_4",83,"Zu hoher Ausländeranteil (zu viele)"
"f28b_4",84,"Ausländeranteil gestiegen (mehr, viele, Ausländer, soziale Durchmischung nimmt ab)"
"f28b_4",85,"Nicht-integrierte Ausländer (halten sich nicht an Regeln, nicht-integriert, Ordnung im Haus)"
"f28b_4",86,"Jungendliche / Jugendliche Gruppierungen (Jugendliche und Alkohol)"
"f28b_4",87,"Respektloser / Mangelnder Respekt"
"f28b_4",88,"Mehr Kiffer, Gesindel, Betrunkene, Randalierer"
"f28b_4",9,"Neue Strassen/Strassensanierung"
"f28b_4",95,"Anderes negatives (negative Nennungen zu ÖV, mehr Restaurants, zu wenig Infrastruktur, Verkehrsberuhigung, Lichtverschmutzung, Umweltverschmutzung)"
"f28b_4",99,"kein Grund / keine Gründe"
"f28b_5",0,"Keine Angabe"
"f28b_5",1,"Verbesserungen allgemein und betreffend Lage/Umgebung (in allen Bereichen, heller, Lage, Aussicht, Natur, Wald, Hof, schöner, wird immer besser, freundlicher, Aufwertung, mehr Lebensqualität, moderner, Aufbruchstimmung)"
"f28b_5",10,"Angebotserweiterung (Restaurants, Beizen, Ausgehmöglichkeiten, Quartiertreff, Soziokulturelles Angebot, Infrastruktur besser, Freizeitmöglichkeiten wie Freibad/Sportanlagen)"
"f28b_5",11,"Einkaufsmöglichkeiten (Geschäfte, mehr/neue Geschäfte, bessere Öffnungszeiten)"
"f28b_5",12,"Grünanlagen/Park (Gartenanlage, Grünflächen, Pärke, Bäckeranlage, Garten, grüner, Bach, mehr Bäume gepflanzt)"
"f28b_5",13,"Spielplatz/Schulanlagen (Kindergarten / Angebote für Kinder / Schulanlagen)"
"f28b_5",14,"ÖV (Anbindung öffentlicher Verkehr, Nähe zu Haltestellen)"
"f28b_5","1a","Umzug in schönere / passendere / günstigere Wohnung"
"f28b_5","1b","Zuzug / Umzug (innerhalb der Stadt)"
"f28b_5",2,"Drogensituation (Drogenszene verschwunden, Lettenschliessung, Drogendeal/-handel weg, Langstrasse Plus, bessere Situation im Kreis 5)"
"f28b_5",20,"Neubauten (Verdichtung, viel gebaut, Abriss und Neubau)"
"f28b_5",21,"Renovationen (Sanierungen, Modernisierung, Umbau, Siedlung, Haus/Häuser, Wohnung)"
"f28b_5",22,"Mehr Wohnraum entstanden (mehr und neue Wohnungen, besseres Wohnangebot)"
"f28b_5",23,"Bauliche Veränderung/Bautätigkeit abgeschlossen (Escher-Wyss, Schaffhauserplatz, Nordbrücke etc., weniger Baustellen)"
"f28b_5",3,"Verkehrsberuhigung (Tempo-30, Geschwindigkeitsreduktionen, Strassenführung, Weststrasse, Einbahnstrasse)"
"f28b_5",30,"Lebendiger / belebter (mehr Leben, mehr Leute allgemein)"
"f28b_5",31,"Multikulturell (verschiedene Kulturen, Vermischung Kulturen, viele Ausländer, gut integriert/offen)"
"f28b_5",32,"Neue Leute/Veränderung Bewohnerschaft (neue Leute, Zuzug, neue Mieter, bessere Durchmischung, neue, bessere Nachbarn)"
"f28b_5",33,"Mehr junge Leute (Generationenwechsel)"
"f28b_5",34,"Mehr Familien / Mehr Kinder (kinder-/familienfreundlicher)"
"f28b_5",35,"Nachbarschaft/Beziehungen/Kontakte (nette, gute Leute, Besser kennengelernt, guter Kontakt, gute Beziehungen, man kennt sich, Kontakte verbessert, kein Nachbarschaftsstreit mehr, besser im Quartier integriert, besserer Vermieter)"
"f28b_5",36,"Ungültiger Wert"
"f28b_5",39,"Anderes positives (mehr Trottoirs, neue Parkplätze, mehr für Velos/Fussgänger, Autobahnanschluss)"
"f28b_5",4,"Gepflegter (sauberer, mehr Ordnung, aufgeräumter)"
"f28b_5",40,"Ausdehnung des Zoos"
"f28b_5",41,"Anstieg Mietzins/ zu teuer"
"f28b_5",5,"Ruhiger (weniger Lärm)"
"f28b_5",50,"Verschlechterung allgemein und betreffend Lage/Umgebung (Aussicht, Bäume gefällt, Renovation notwendig, Mobilfunkantennen, unruhiger, weniger kinderfreundlich, zu wenig grün (neu 57), dunkel)"
"f28b_5","50a","Zu wenig grün / Grünflächen / Bäume"
"f28b_5",51,"Drogenszene/Milieu (Alkohol)"
"f28b_5",52,"Kriminalität (Einbrüche, Gewalt)"
"f28b_5",53,"Abfall/Dreck (ungepflegt, Graffiti, Vandalismus, weniger sauber, weniger Ordnung)"
"f28b_5",54,"Verkehrsaufkommen (Durchgangsverkehr, Autobahnanbindung, Schwerverkehr, Geschwindigkeit, mehr Verkehr, Stau)"
"f28b_5",55,"Unsicherheit (Zuwenig Polizei Kontrolle)"
"f28b_5",56,"Parkplatz-Probleme"
"f28b_5",57,"Zu wenig grün / Grünflächen / Bäume"
"f28b_5",58,"Umweltverschmutzung"
"f28b_5",6,"Sicherheit (mehr Kontrolle, Polizei macht mehr Kontrollen, weniger Kriminalität)"
"f28b_5",60,"Lärm allgemein (lärmiger, Lärm)"
"f28b_5",61,"Bau- und Baustellenlärm"
"f28b_5",62,"Verkehrslärm, Fluglärm (Flugzeuge)"
"f28b_5",63,"Lärm durch Bewohnerschaft (Kinder <Kinderhort, Schule, Spielplatz>, Nachbarschaft, Mieterschaft, Leute)"
"f28b_5",64,"Lärm durch Veranstaltungen (Restaurants, Sportveranstaltungen, Nacht, viele Partygänger)"
"f28b_5",65,"Ladenangebot (Angebotsvielfalt geht verloren, Einkaufsmöglichkeiten verschlechtert, Lädelisterben, Kleingewerbe gibt es nicht mehr)"
"f28b_5",67,"Ladenangebot (Angebotsvielfalt geht verloren, Einkaufsmöglichkeiten verschlechtert, Lädelisterben, Kleingewerbe gibt es nicht mehr)"
"f28b_5",68,"ÖV (Anschluss schlechter, überfüllt)"
"f28b_5",7,"Prostitution hat abgenommen"
"f28b_5",70,"Neubauten / Überbauungen"
"f28b_5",71,"Baustellen"
"f28b_5",72,"Strassenbau"
"f28b_5",73,"Renovationen (Mietverteuerung)"
"f28b_5",74,"Verdichtung/dichtes Bauen"
"f28b_5",8,"Weniger Verkehr (Westumfahrung, neue Autobahnumfahrung, Üetlibergtunnel, Neue Verkehrsführung, flankierende Massnahmen, bessere Verkehrslage)"
"f28b_5",80,"Anonymer / ausgestorbener (Isolierung, kennt sich nicht mehr, leere Wohnungen, Zweitwohnsitze, weniger Leben, weniger Kontakt)"
"f28b_5",81,"Nachbarschafts- und Mieterschaftskonflikte"
"f28b_5",82,"Veränderung Bewohnerschaft (andere, mehr Leute, zu dicht, Mieterwechsel, Fluktuation, Generationenwechsel, Gentrifizierung)"
"f28b_5",83,"Zu hoher Ausländeranteil (zu viele)"
"f28b_5",84,"Ausländeranteil gestiegen (mehr, viele, Ausländer, soziale Durchmischung nimmt ab)"
"f28b_5",85,"Nicht-integrierte Ausländer (halten sich nicht an Regeln, nicht-integriert, Ordnung im Haus)"
"f28b_5",86,"Jungendliche / Jugendliche Gruppierungen (Jugendliche und Alkohol)"
"f28b_5",87,"Respektloser / Mangelnder Respekt"
"f28b_5",88,"Mehr Kiffer, Gesindel, Betrunkene, Randalierer"
"f28b_5",9,"Neue Strassen/Strassensanierung"
"f28b_5",95,"Anderes negatives (negative Nennungen zu ÖV, mehr Restaurants, zu wenig Infrastruktur, Verkehrsberuhigung, Lichtverschmutzung, Umweltverschmutzung)"
"f28b_5",99,"kein Grund / keine Gründe"
"f28b_6",0,"Keine Angabe"
"f28b_6",1,"Verbesserungen allgemein und betreffend Lage/Umgebung (in allen Bereichen, heller, Lage, Aussicht, Natur, Wald, Hof, schöner, wird immer besser, freundlicher, Aufwertung, mehr Lebensqualität, moderner, Aufbruchstimmung)"
"f28b_6",10,"Angebotserweiterung (Restaurants, Beizen, Ausgehmöglichkeiten, Quartiertreff, Soziokulturelles Angebot, Infrastruktur besser, Freizeitmöglichkeiten wie Freibad/Sportanlagen)"
"f28b_6",11,"Einkaufsmöglichkeiten (Geschäfte, mehr/neue Geschäfte, bessere Öffnungszeiten)"
"f28b_6",12,"Grünanlagen/Park (Gartenanlage, Grünflächen, Pärke, Bäckeranlage, Garten, grüner, Bach, mehr Bäume gepflanzt)"
